Date,Price,Open,High,Low,Vol.,Change %
07/09/2024,340.78,340.78,340.78,340.78,,-0.30%
07/08/2024,341.82,341.82,341.82,341.82,,-0.81%
07/05/2024,344.63,344.63,344.63,344.63,,-0.17%
07/03/2024,345.23,345.23,345.23,345.23,,0.59%
07/02/2024,343.21,343.21,343.21,343.21,,0.28%
07/01/2024,342.25,342.25,342.25,342.25,,0.42%
06/28/2024,340.81,340.81,340.81,340.81,,-0.27%
06/27/2024,341.73,341.73,341.73,341.73,,0.02%
06/26/2024,341.67,341.67,341.67,341.67,,-0.25%
06/25/2024,342.52,342.52,342.52,342.52,,-0.91%
06/24/2024,345.66,345.66,345.66,345.66,,0.58%
06/21/2024,343.68,343.68,343.68,343.68,,-0.72%
06/20/2024,346.17,346.17,346.17,346.17,,-0.07%
06/18/2024,346.41,346.41,346.41,346.41,,0.90%
06/17/2024,343.31,343.31,343.31,343.31,,-0.28%
06/14/2024,344.28,344.28,344.28,344.28,,-0.53%
06/13/2024,346.1,346.1,346.1,346.1,,0.18%
06/12/2024,345.47,345.47,345.47,345.47,,0.83%
06/11/2024,342.62,342.62,342.62,342.62,,0.48%
06/10/2024,340.98,340.98,340.98,340.98,,0.57%
06/07/2024,339.05,339.05,339.05,339.05,,-0.86%
06/06/2024,341.99,341.99,341.99,341.99,,1.65%
06/05/2024,336.44,336.44,336.44,336.44,,0.52%
06/04/2024,334.7,334.7,334.7,334.7,,-0.96%
06/03/2024,337.95,337.95,337.95,337.95,,-0.32%
05/31/2024,339.05,339.05,339.05,339.05,,-0.95%
05/30/2024,342.31,342.31,342.31,342.31,,-1.54%
05/29/2024,347.68,347.68,347.68,347.68,,-0.85%
05/28/2024,350.67,350.67,350.67,350.67,,2.08%
05/24/2024,343.51,343.51,343.51,343.51,,0.18%
05/23/2024,342.88,342.88,342.88,342.88,,-0.48%
05/22/2024,344.55,344.55,344.55,344.55,,-0.22%
05/21/2024,345.31,345.31,345.31,345.31,,0.13%
05/20/2024,344.86,344.86,344.86,344.86,,0.68%
05/17/2024,342.54,342.54,342.54,342.54,,1.31%
05/16/2024,338.1,338.1,338.1,338.1,,0.02%
05/15/2024,338.04,338.04,338.04,338.04,,0.92%
05/14/2024,334.96,334.96,334.96,334.96,,-0.09%
05/13/2024,335.28,335.28,335.28,335.28,,-0.57%
05/10/2024,337.2,337.2,337.2,337.2,,-0.16%
05/09/2024,337.76,337.76,337.76,337.76,,0.35%
05/08/2024,336.57,336.57,336.57,336.57,,-0.18%
05/07/2024,337.17,337.17,337.17,337.17,,0.70%
05/06/2024,334.83,334.83,334.83,334.83,,0.43%
05/03/2024,333.41,333.41,333.41,333.41,,0.64%
05/02/2024,331.31,331.31,331.31,331.31,,-0.23%
05/01/2024,332.07,332.07,332.07,332.07,,-2.05%
04/30/2024,339.03,339.03,339.03,339.03,,-1.28%
04/29/2024,343.43,343.43,343.43,343.43,,-0.47%
04/26/2024,345.07,345.07,345.07,345.07,,-0.26%
04/25/2024,345.97,345.97,345.97,345.97,,0.20%
04/24/2024,345.27,345.27,345.27,345.27,,-0.13%
04/23/2024,345.74,345.74,345.74,345.74,,-0.18%
04/22/2024,346.35,346.35,346.35,346.35,,0.03%
04/19/2024,346.24,346.24,346.24,346.24,,0.88%
04/18/2024,343.23,343.23,343.23,343.23,,0.41%
04/17/2024,341.84,341.84,341.84,341.84,,-0.79%
04/16/2024,344.57,344.57,344.57,344.57,,-0.44%
04/15/2024,346.08,346.08,346.08,346.08,,0.15%
04/12/2024,345.56,345.56,345.56,345.56,,0.80%
04/11/2024,342.82,342.82,342.82,342.82,,-0.76%
04/10/2024,345.45,345.45,345.45,345.45,,0.39%
04/09/2024,344.09,344.09,344.09,344.09,,-0.24%
04/08/2024,344.91,344.91,344.91,344.91,,0.01%
04/05/2024,344.88,344.88,344.88,344.88,,0.43%
04/04/2024,343.39,343.39,343.39,343.39,,0.40%
04/03/2024,342.02,342.02,342.02,342.02,,0.34%
04/02/2024,340.85,340.85,340.85,340.85,,0.66%
04/01/2024,338.6,338.6,338.6,338.6,,0.76%
03/28/2024,336.03,336.03,336.03,336.03,,1.24%
03/27/2024,331.9,331.9,331.9,331.9,,-0.35%
03/26/2024,333.07,333.07,333.07,333.07,,-0.37%
03/25/2024,334.32,334.32,334.32,334.32,,1.16%
03/22/2024,330.5,330.5,330.5,330.5,,-0.27%
03/21/2024,331.38,331.38,331.38,331.38,,0.38%
03/20/2024,330.13,330.13,330.13,330.13,,-0.45%
