Date,Price,Open,High,Low,Vol.,Change %
09/26/2024,"3,508.78","3,544.64","3,556.86","3,483.68",,-1.03%
09/25/2024,"3,545.43","3,574.69","3,585.61","3,534.32",,-0.79%
09/24/2024,"3,573.64","3,531.35","3,594.76","3,528.28",,1.28%
09/23/2024,"3,528.41","3,522.12","3,563.20","3,506.74",,0.22%
09/20/2024,"3,520.72","3,524.57","3,531.63","3,499.88",,-0.10%
09/19/2024,"3,524.10","3,480.93","3,532.65","3,462.77",,1.04%
09/18/2024,"3,487.94","3,481.72","3,499.24","3,456.78",,0.19%
09/17/2024,"3,481.26","3,454.48","3,493.94","3,442.18",,0.79%
09/16/2024,"3,454.02","3,424.31","3,469.60","3,415.85",,0.91%
09/13/2024,"3,423.03","3,420.21","3,460.56","3,420.21",,0.10%
09/12/2024,"3,419.72","3,363.87","3,439.81","3,363.55",,1.67%
09/11/2024,"3,363.50","3,322.49","3,375.78","3,316.74",,1.36%
09/10/2024,"3,318.44","3,387.41","3,400.21","3,307.02",,-2.01%
09/09/2024,"3,386.68","3,360.97","3,393.90","3,348.82",,0.82%
09/06/2024,"3,359.22","3,419.26","3,442.66","3,350.78",,-1.73%
09/05/2024,"3,418.48","3,418.94","3,458.86","3,410.48",,0.00%
09/04/2024,"3,418.36","3,448.66","3,470.44","3,415.53",,-0.86%
09/03/2024,"3,448.04","3,526.59","3,536.39","3,438.75",,-2.17%
08/30/2024,"3,524.63","3,572.74","3,598.49","3,523.86",,-1.33%
08/29/2024,"3,572.25","3,533.56","3,582.82","3,517.40",,1.12%
08/28/2024,"3,532.85","3,575.47","3,582.09","3,521.96",,-1.16%
08/27/2024,"3,574.28","3,605.52","3,609.10","3,571.02",,-0.85%
08/26/2024,"3,605.02","3,547.21","3,612.48","3,547.21",,1.68%
08/23/2024,"3,545.49","3,490.96","3,551.36","3,490.58",,1.58%
08/22/2024,"3,490.47","3,480.02","3,502.65","3,467.50",,0.32%
08/21/2024,"3,479.25","3,504.52","3,527.99","3,468.51",,-0.70%
08/20/2024,"3,503.84","3,520.15","3,537.59","3,490.11",,-0.44%
08/19/2024,"3,519.18","3,541.53","3,557.52","3,513.92",,-0.57%
08/16/2024,"3,539.52","3,581.23","3,581.23","3,516.76",,-1.16%
08/15/2024,"3,581.12","3,550.63","3,598.24","3,550.34",,0.87%
08/14/2024,"3,550.13","3,566.61","3,586.90","3,546.78",,-0.45%
08/13/2024,"3,566.35","3,610.67","3,610.67","3,563.05",,-1.21%
08/12/2024,"3,610.16","3,541.50","3,612.29","3,537.64",,1.97%
08/09/2024,"3,540.34","3,518.67","3,544.90","3,515.19",,0.61%
08/08/2024,"3,518.77","3,502.17","3,526.28","3,480.93",,0.49%
08/07/2024,"3,501.67","3,455.41","3,516.76","3,436.55",,1.35%
08/06/2024,"3,454.92","3,456.59","3,487.11","3,425.45",,0.28%
08/05/2024,"3,445.25","3,474.12","3,483.95","3,396.15",,-0.65%
08/02/2024,"3,467.93","3,542.31","3,568.92","3,457.44",,-2.06%
08/01/2024,"3,540.97","3,587.20","3,615.75","3,540.59",,-1.27%
07/31/2024,"3,586.43","3,506.36","3,590.58","3,506.33",,2.30%
07/30/2024,"3,505.76","3,532.67","3,532.70","3,497.06",,-0.73%
07/29/2024,"3,531.42","3,574.07","3,587.34","3,522.08",,-1.08%
07/26/2024,"3,569.82","3,606.93","3,621.24","3,554.07",,-1.01%
07/25/2024,"3,606.40","3,599.47","3,608.59","3,547.12",,0.21%
07/24/2024,"3,598.90","3,582.59","3,617.97","3,582.19",,0.47%
07/23/2024,"3,582.07","3,617.71","3,628.17","3,575.70",,-0.97%
07/22/2024,"3,617.19","3,620.29","3,628.32","3,588.48",,0.23%
07/19/2024,"3,608.83","3,679.23","3,679.23","3,608.14",,-1.90%
07/18/2024,"3,678.88","3,690.13","3,713.12","3,660.50",,-0.29%
07/17/2024,"3,689.59","3,662.06","3,691.83","3,654.17",,0.77%
07/16/2024,"3,661.50","3,691.35","3,692.34","3,646.30",,-0.79%
07/15/2024,"3,690.82","3,714.04","3,716.66","3,683.55",,-0.58%
07/12/2024,"3,712.41","3,719.08","3,737.17","3,710.08",,-0.17%
07/11/2024,"3,718.58","3,704.27","3,731.75","3,699.73",,0.40%
07/10/2024,"3,703.73","3,703.69","3,721.76","3,683.22",,0.02%
07/09/2024,"3,703.03","3,737.60","3,742.52","3,701.95",,-0.90%
07/08/2024,"3,736.72","3,778.52","3,781.55","3,732.53",,-1.07%
07/05/2024,"3,777.24","3,785.60","3,810.00","3,776.37",,-0.25%
07/03/2024,"3,786.55","3,761.88","3,787.23","3,757.04",,0.74%
07/02/2024,"3,758.59","3,759.59","3,789.11","3,756.89",,0.00%
07/01/2024,"3,758.66","3,719.08","3,761.00","3,716.75",,1.11%
06/28/2024,"3,717.39","3,730.95","3,762.94","3,710.16",,-0.35%
06/27/2024,"3,730.34","3,712.28","3,750.24","3,704.56",,0.50%
06/26/2024,"3,711.74","3,709.15","3,729.68","3,695.70",,0.07%
06/25/2024,"3,709.26","3,740.35","3,747.57","3,705.47",,-0.82%
06/24/2024,"3,739.81","3,716.71","3,741.53","3,701.49",,0.59%
06/21/2024,"3,717.88","3,743.73","3,749.69","3,710.45",,-0.67%
06/20/2024,"3,742.77","3,738.37","3,760.91","3,735.10",,0.15%
06/18/2024,"3,737.27","3,706.33","3,738.13","3,685.30",,0.88%
06/17/2024,"3,704.78","3,689.79","3,709.52","3,664.16",,0.44%
06/14/2024,"3,688.61","3,701.08","3,715.75","3,679.69",,-0.32%
06/13/2024,"3,700.52","3,692.84","3,711.12","3,674.76",,0.14%
06/12/2024,"3,695.22","3,672.34","3,716.20","3,672.20",,0.65%
06/11/2024,"3,671.18","3,665.13","3,685.66","3,649.19",,0.27%
06/10/2024,"3,661.47","3,613.03","3,666.55","3,610.78",,1.36%
06/07/2024,"3,612.38","3,642.20","3,654.37","3,605.78",,-0.81%
06/06/2024,"3,641.77","3,586.62","3,646.29","3,586.62",,1.64%
06/05/2024,"3,582.94","3,566.49","3,587.17","3,558.34",,0.39%
06/04/2024,"3,568.93","3,605.28","3,605.63","3,555.35",,-1.04%
06/03/2024,"3,606.26","3,664.02","3,689.57","3,597.80",,-1.61%
05/31/2024,"3,665.10","3,696.97","3,719.20","3,653.85",,-0.86%
05/30/2024,"3,696.74","3,755.53","3,757.51","3,694.95",,-1.55%
05/29/2024,"3,755.12","3,786.82","3,806.37","3,751.11",,-0.81%
05/28/2024,"3,785.95","3,726.90","3,793.02","3,726.90",,1.91%
05/24/2024,"3,715.09","3,703.42","3,726.95","3,687.16",,0.33%
05/23/2024,"3,703.05","3,723.84","3,755.07","3,693.46",,-0.55%
05/22/2024,"3,723.57","3,760.28","3,760.28","3,715.07",,-0.96%
05/21/2024,"3,759.73","3,773.18","3,775.66","3,732.58",,-0.34%
05/20/2024,"3,772.63","3,749.31","3,783.72","3,743.62",,0.65%
05/17/2024,"3,748.22","3,712.18","3,749.64","3,712.14",,1.03%
05/16/2024,"3,709.97","3,692.73","3,721.25","3,689.54",,0.48%
